angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R,J,H,K,u,g,r,i,z,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.510258,HD  18570,44.8435861912,+6.6521014416,0.000,0.000,90,**,37,02 59 22.46069,+06 39 07.5652,A,2020yCat.1350....0G,**,*|**|MIR|NIR|UV,30.300,7.200,0.0001011,0.0000240,F0,,6.7768,0.0440,23.746,-41.734,0.058,0.051,90,,,,9.000,8.790,8.160,6.530,6.426,6.375,,,,,,Gaia DR3 7264198450916096,44.84344363817,6.65210785128,0.000,0.000,35,1636148068921376768,7264198450916096,856440249,0.0529,0.0684,6.6567,0.0583,114.1989,51.150,24.678,0.077,-44.804,0.086,0.7252,-0.0607,-0.3406,-0.2606,-0.2513,-0.3279,-0.3720,0.5101,0.4674,0.7776,142,142,141,1,0.0747,7.7779e+02,0.273,3.8199e+01,95,0,,1.6293,0.0127,0.038,0.067,0.404,0.298,0.351,16,9,0.156209,16,5.622e-02,6.795e+01,10,0,1.002,0,142,10485420.54908,1.10402e+04,9.49753e+02,8.135902,0.002983,11,1.35712e+07,3.32669e+05,4.07947e+01,7.507000,0.026760,11,1.21056e+07,3.28311e+05,3.68724e+01,7.040429,0.029687,2.449,0,11,0,11,0,0.466571,-0.628902,1.095474,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999982,,,,,,,,,,,,,,,,,,,,,,,44.84333321605,6.65230697893,1.250290,1.407066,0.7791
0.768271,HD  18570,44.8435861912,+6.6521014416,0.000,0.000,90,**,37,02 59 22.46069,+06 39 07.5652,A,2020yCat.1350....0G,**,*|**|MIR|NIR|UV,30.300,7.200,0.0001011,0.0000240,F0,,6.7768,0.0440,23.746,-41.734,0.058,0.051,90,,,,9.000,8.790,8.160,6.530,6.426,6.375,,,,,,Gaia DR3 7264202742437504,44.84369244282,6.65191595496,0.000,0.000,40,1636148068921376768,7264202742437504,1269739043,0.0406,0.0439,6.7768,0.0440,154.0334,48.017,23.746,0.058,-41.734,0.051,0.4707,-0.0645,0.2373,0.3720,-0.2506,0.3795,0.4220,-0.0254,-0.0655,0.4081,169,169,167,2,6.1319,8.4101e+02,0.281,3.2069e+01,31,1,1.650,,,,,,,,19,12,0.094139,23,3.512e-02,1.191e+02,40,0,1.357,0,177,14646460.03567,1.46638e+04,9.98821e+02,7.773035,0.002962,20,1.26405e+07,5.80305e+05,2.17825e+01,7.584131,0.049922,20,1.16696e+07,4.61169e+05,2.53043e+01,7.080260,0.043073,1.660,0,20,0,20,0,0.503870,-0.188904,0.692775,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000001,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,44.84358619124,6.65210144155,0.915554,0.796230,0.3843
0.183798,2MASS J02584832+0045595,44.7013379682,+0.7665103161,0.000,0.000,90,LM*,3,02 58 48.32111,+00 45 59.4371,A,2020yCat.1350....0G,Low-Mass*,*|LM*|NIR|Opt,6.814,6.210,0.0000227,0.0000207,M2V,,1.4164,0.1547,-5.781,-9.927,0.144,0.128,90,,,,,,,15.624,14.977,14.563,22.937,20.022,18.562,17.489,16.858,Gaia DR3 100502235056000,44.70131227147,0.76646619791,0.000,0.000,99,1636148068921376768,100502235056000,1511679230,0.1320,0.1105,1.4164,0.1547,9.1546,11.487,-5.781,0.144,-9.927,0.128,-0.0591,0.4044,0.0262,-0.0530,-0.2485,-0.0763,-0.0617,0.1869,-0.0632,0.0988,225,0,223,2,0.4391,2.3723e+02,0.140,1.4644e-01,31,0,1.287,,,,,,,,26,15,0.203883,26,8.984e-03,1.041e+02,0,0,1.020,0,221,1011.63638,1.71175e+00,5.90995e+02,18.174807,0.003312,24,2.13615e+02,9.53490e+00,2.24035e+01,19.514462,0.048543,24,1.18918e+03,8.47962e+00,1.40240e+02,17.059774,0.008615,1.387,0,1,0,1,0,2.454687,1.339655,1.115032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999798,3465.8,3437.8,3486.9,4.6091,4.5328,4.6959,-0.6027,-0.7658,-0.5057,461.8148,431.5482,535.9898,0.5035,0.4495,0.5542,0.3343,0.2982,0.3680,0.2060,0.1842,0.2261,MARCS,44.70133796820,0.76651031611,2.305927,2.062373,0.1052
0.797792,HD  18570B,44.8433375000,+6.6523027778,0.019,0.018,90,PM*,0,  02 59 22.401,  +06 39 08.29,B,2002A&A...384..180F,HighPM*,*|**|PM*,,,,,,,,,27.300,-45.100,2.000,1.900,90,,,,8.550,8.190,,,,,,,,,,Gaia DR3 7264198450916096,44.84344363817,6.65210785128,0.000,0.000,35,1636148068921376768,7264198450916096,856440249,0.0529,0.0684,6.6567,0.0583,114.1989,51.150,24.678,0.077,-44.804,0.086,0.7252,-0.0607,-0.3406,-0.2606,-0.2513,-0.3279,-0.3720,0.5101,0.4674,0.7776,142,142,141,1,0.0747,7.7779e+02,0.273,3.8199e+01,95,0,,1.6293,0.0127,0.038,0.067,0.404,0.298,0.351,16,9,0.156209,16,5.622e-02,6.795e+01,10,0,1.002,0,142,10485420.54908,1.10402e+04,9.49753e+02,8.135902,0.002983,11,1.35712e+07,3.32669e+05,4.07947e+01,7.507000,0.026760,11,1.21056e+07,3.28311e+05,3.68724e+01,7.040429,0.029687,2.449,0,11,0,11,0,0.466571,-0.628902,1.095474,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999982,,,,,,,,,,,,,,,,,,,,,,,44.84333321605,6.65230697893,1.250290,1.407066,0.7791
0.009070,SDSS J025856.94+004514.2,44.7372847482,+0.7539326936,0.001,0.001,90,QSO,15,02 58 56.94834,+00 45 14.1577,A,2020yCat.1350....0G,QSO,*|Opt|QSO,205582.080,,1.3161000,,,,,,-0.562,0.075,0.706,0.818,90,,,,20.990,20.540,,19.915,19.627,19.673,20.851,20.725,20.191,20.210,20.215,Gaia DR3 100605314265600,44.73728225066,0.75393302579,0.001,0.001,13,1636148068921376768,100605314265600,457945474,0.5437,0.6515,-0.8486,0.7689,-1.1038,0.567,-0.562,0.706,0.075,0.818,0.0872,0.3661,-0.1503,-0.1861,-0.5247,-0.5068,-0.5989,0.3923,0.3070,0.6061,182,0,181,1,0.7625,2.0403e+02,1.107,6.3731e-01,31,0,1.563,,,,,,,,21,13,1.435097,21,8.175e-02,8.330e+01,0,0,1.039,0,180,155.38851,1.33822e+00,1.16116e+02,20.208820,0.009748,19,9.23683e+01,7.82788e+00,1.17999e+01,20.424734,0.092054,17,9.62512e+01,8.20463e+00,1.17313e+01,19.789381,0.092627,1.214,0,1,0,0,0,0.635353,0.215914,0.419439,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.999399,0.000000,0.000601,,,,,,,,,,,,,,,,,,,,,,,44.73728474819,0.75393269358,11.391933,13.481981,0.6163
0.034079,Gaia DR3 7266019513024000,44.4840423629,+6.4895292219,0.000,0.000,90,*,1,02 57 56.17017,+06 29 22.3052,A,2020yCat.1350....0G,Star,*,,,,,,,,,-0.105,-2.127,0.148,0.138,90,,,,,,,,,,,,,,,Gaia DR3 7266019513024000,44.48404189170,6.48951976703,0.000,0.000,56,1636148068921376768,7266019513024000,844789672,0.1109,0.1062,-0.2143,0.1329,-1.6126,2.130,-0.105,0.148,-2.127,0.138,0.1094,0.3085,-0.0320,0.1078,-0.2994,0.0286,0.1117,0.1455,0.0707,0.1618,220,0,219,1,-0.3009,2.1624e+02,0.000,0.0000e+00,31,0,1.469,,,,,,,,25,15,0.215222,28,1.195e-02,1.207e+02,0,0,0.984,0,246,1203.07172,1.59753e+00,7.53082e+02,17.986637,0.003110,21,5.25452e+02,7.87018e+00,6.67649e+01,18.537210,0.016500,22,9.57041e+02,1.00722e+01,9.50181e+01,17.295568,0.012035,1.232,0,2,0,4,0,1.241642,0.550573,0.691069,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999988,4560.1,4551.0,4575.7,4.8679,4.8560,4.8830,-1.5608,-1.6443,-1.4837,1125.4001,1105.8729,1149.8112,0.0075,0.0017,0.0231,0.0058,0.0013,0.0180,0.0031,0.0007,0.0097,PHOENIX,44.48404236288,6.48952922189,2.370711,2.206134,0.1559
0.000000,LEDA 1175494,44.7389900606,+0.7881903406,0.002,0.002,90,G,6,02 58 57.35761,+00 47 17.4852,C,2020yCat.1350....0G,Galaxy,*|G|GiP|Opt,26022.698,5.996,0.0909200,0.0000200,,,,,,,,,32767,0.233000,0.135000,80,,,,13.992,13.359,12.883,18.768,16.900,15.881,15.425,15.084,Gaia DR3 101017631138176,44.73899006057,0.78819034059,0.002,0.002,106,1636148068921376768,101017631138176,1116478600,2.4444,1.7857,,,,,,,,,-0.2068,,,,,,,,,,161,0,161,0,18.6136,7.6792e+02,13.695,2.7041e+01,3,0,,,,,,,,,18,13,4.408574,19,3.102e-01,1.785e+02,0,0,,0,160,125.51763,2.37369e+00,5.28787e+01,20.440605,0.020717,15,8.86988e+02,2.79346e+01,3.17523e+01,17.968748,0.034308,14,2.08880e+03,2.72949e+01,7.65272e+01,16.448154,0.014682,23.708,0,15,0,14,0,1.520594,-2.471857,3.992451,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.73899006057,0.78819034059,2.444381,1.785734,-0.2068
0.029853,SDSS J025756.38+063235.1,44.4849252297,+6.5430877697,0.000,0.000,90,HB*,2,02 57 56.38206,+06 32 35.1160,A,2020yCat.1350....0G,HorBranch*,*|HB*|NIR|Opt,-164.200,4.200,-0.0005476,0.0000140,F9,,0.1083,0.1871,-0.047,-1.865,0.206,0.175,90,,,,,,,16.737,16.041,16.266,21.000,19.129,18.320,17.979,17.750,Gaia DR3 7267428262308096,44.48492502156,6.54307947986,0.000,0.000,88,1636148068921376768,7267428262308096,378862993,0.1478,0.1354,0.1083,0.1871,0.5787,1.866,-0.047,0.206,-1.865,0.175,0.0051,0.3689,0.0246,0.0945,-0.3556,-0.0511,0.0986,0.3170,0.0371,0.0773,203,0,202,1,0.0397,2.0565e+02,0.000,0.0000e+00,31,0,1.450,,,,,,,,23,14,0.291017,26,3.030e-02,1.076e+02,0,0,1.000,0,228,858.75340,1.54561e+00,5.55607e+02,18.352695,0.003378,22,3.65129e+02,7.47863e+00,4.88230e+01,18.932426,0.022413,23,7.00933e+02,1.33229e+01,5.26110e+01,17.633705,0.020980,1.241,0,1,0,1,0,1.298721,0.579731,0.718990,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999990,4492.4,4477.1,4506.6,4.8909,4.8659,4.9040,-1.5916,-1.6676,-1.4690,1220.5383,1195.1610,1276.2924,0.0113,0.0025,0.0282,0.0087,0.0019,0.0218,0.0047,0.0010,0.0117,PHOENIX,44.48492522965,6.54308776971,3.297626,2.795453,0.0758
0.000000,SDSS J025900.27+004754.7,44.7511440502,+0.7985337839,0.002,0.001,90,G,3,02 59 00.27457,+00 47 54.7216,C,2020yCat.1350....0G,Galaxy,*|G|Opt,25411.032,5.996,0.0886800,0.0000200,,,,,,,,,32767,0.177000,0.102000,160,,,,15.146,14.251,13.501,19.949,18.025,17.009,16.549,16.186,Gaia DR3 101056286300928,44.75114405018,0.79853378385,0.002,0.001,115,1636148068921376768,101056286300928,256931017,1.6289,1.4658,,,,,,,,,-0.1266,,,,,,,,,,170,0,170,0,28.1071,1.3806e+03,11.217,4.5846e+01,3,0,,,,,,,,,20,13,3.179961,20,2.729e-01,6.743e+01,0,0,,0,168,174.17944,1.87200e+00,9.30447e+01,20.084875,0.011990,18,5.13268e+02,2.45808e+01,2.08808e+01,18.562681,0.052072,18,1.18690e+03,4.89112e+01,2.42663e+01,17.061863,0.044902,9.761,0,0,0,0,0,1.500818,-1.522194,3.023012,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.75114405018,0.79853378385,1.628914,1.465802,-0.1266
0.846740,Gaia DR3 7267569996778112,44.4414413206,+6.5366565500,0.000,0.000,90,EB*,1,02 57 45.94592,+06 32 11.9636,A,2020yCat.1350....0G,EclBin,*|EB*,,,,,,,5.4440,0.0305,10.214,-51.926,0.033,0.029,90,,,,,,,,,,,,,,,Gaia DR3 7267569996778112,44.44148701140,6.53642576660,0.000,0.000,86,1636148068921376768,7267569996778112,841538371,0.0256,0.0224,5.4440,0.0305,178.3894,52.921,10.214,0.033,-51.926,0.029,0.0193,0.3960,0.1240,0.0254,-0.2795,-0.0940,0.0478,0.2791,0.0977,0.1326,221,0,221,0,1.4004,2.4595e+02,0.031,1.7837e-01,31,1,1.277,,,,,,,,25,14,0.047279,28,1.743e-01,7.939e+01,1,0,1.067,0,202,19041.11423,1.86655e+01,1.02012e+03,14.988136,0.002954,24,3.77306e+03,3.75845e+01,1.00389e+02,16.396807,0.011169,20,2.34040e+04,4.87001e+01,4.80574e+02,13.824669,0.004403,1.427,0,3,0,1,0,2.572138,1.408670,1.163467,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.000001,3496.1,3494.1,3498.2,4.2875,4.2822,4.2934,-0.3917,-0.3965,-0.3841,180.7799,179.7942,181.7321,0.8286,0.8208,0.8360,0.5435,0.5383,0.5484,0.3426,0.3394,0.3456,MARCS,44.44144132059,6.53665655005,0.523756,0.458660,0.1368
0.000000,SDSS J025858.92+004732.2,44.7455217760,+0.7923061333,0.001,0.001,90,G,4,02 58 58.92523,+00 47 32.3021,C,2020yCat.1350....0G,Galaxy,*|G|GiP|Opt,25733.433,5.996,0.0898600,0.0000200,,,,,,,,,32767,0.220000,0.106000,30,,,,14.313,13.572,13.149,19.536,17.550,16.402,15.864,15.443,Gaia DR3 101021926751232,44.74552177602,0.79230613335,0.001,0.001,33,1636148068921376768,101021926751232,878215954,1.1110,1.1743,,,,,,,,,0.1285,,,,,,,,,,199,0,199,0,18.4305,8.2883e+02,8.496,2.8513e+01,3,0,,,,,,,,,23,14,2.628873,23,2.305e-01,1.170e+02,0,0,,0,199,202.42118,3.48236e+00,5.81277e+01,19.921726,0.018881,20,5.79287e+02,2.92612e+01,1.97971e+01,18.431309,0.054914,17,1.84435e+03,1.22983e+02,1.49968e+01,16.583286,0.072496,11.973,0,1,0,1,0,1.848022,-1.490417,3.338440,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.74552177602,0.79230613335,1.110976,1.174327,0.1285
0.000000,2MASX J02574856+0633275,44.4523878435,+6.5577131320,0.014,0.014,90,GiC,2,02 57 48.57308,+06 33 27.7673,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,8421.000,7.000,0.0284953,0.0000233,,,,,,,,,,0.170000,0.143000,90,,,,14.255,13.476,13.250,,,,,,Gaia DR3 7267604355893888,44.45238784354,6.55771313201,0.017,0.010,44,1636148068921376768,7267604355893888,1618351537,13.7732,13.9931,,,,,,,,,0.5203,,,,,,,,,,63,0,63,0,46.9092,3.4399e+03,53.002,3.1384e+02,3,0,,,,,,,,,8,6,123.032730,9,3.159e-01,8.065e+01,0,11,,1,63,60.68712,2.20911e+00,2.74713e+01,21.229626,0.039618,4,1.50654e+03,4.39432e+01,3.42837e+01,17.393593,0.031792,4,2.21870e+03,6.54041e+01,3.39230e+01,16.382647,0.032228,61.384,0,4,0,4,0,1.010946,-3.836033,4.846979,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.990716,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.45238784354,6.55771313201,13.773178,13.993067,0.5203
0.000000,Z 415-47,44.6024240431,+6.5919243894,0.001,0.001,90,GiG,41,02 58 24.58177,+06 35 30.9278,C,2020yCat.1350....0G,GtowardsGroup,*|AG?|G|GiC|GiG|Opt,6277.870,47.000,0.0211646,0.0001568,,S0/a,,,,,,,32767,1.167310,1.033190,4,15.400,,,10.977,10.277,9.988,16.389,14.239,13.200,12.674,12.383,Gaia DR3 7268738228078592,44.60242404308,6.59192438942,0.001,0.001,27,1636148068921376768,7268738228078592,389893209,0.8464,0.9930,,,,,,,,,0.2276,,,,,,,,,,157,0,157,0,14.1656,5.5533e+02,5.345,2.2220e+01,3,0,,,,,,,,,18,12,2.283445,20,7.158e-02,1.671e+02,0,0,,0,174,451.79344,4.45462e+00,1.01421e+02,19.050016,0.011054,16,3.48408e+03,6.51915e+01,5.34439e+01,16.483320,0.020506,15,9.11678e+03,3.19686e+01,2.85180e+02,14.848291,0.005365,27.891,0,8,0,0,0,1.635029,-2.566696,4.201725,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.60242404308,6.59192438942,0.846386,0.993046,0.2276
0.100426,GALEX J025814.3+063850,44.5599180000,+6.6472080000,,,172,WD*,8,02 58 14.38032,+06 38 49.9488,C,2015ApJS..219...12A,WhiteDwarf,*|**|MIR|NIR|Opt|UV|WD*,39.000,12.000,0.0001301,0.0000400,DA+M,,,,,,,,,,,,,,,16.805,16.209,16.461,19.737,19.196,19.265,18.987,18.468,Gaia DR3 7269936523228416,44.55994100370,6.64719199666,0.001,0.000,62,1636148068921376768,7269936523228416,556931180,0.5421,0.4989,1.3849,0.6229,2.2233,15.036,11.445,0.702,-9.751,0.623,0.1236,0.2174,0.0615,0.0794,-0.2346,0.0502,0.1790,0.1605,-0.0432,0.1708,199,0,198,1,23.5658,1.1818e+03,4.099,4.0003e+01,31,0,1.607,,,,,,,,23,15,1.012392,24,6.789e-02,5.928e+00,0,0,2.412,0,202,386.54377,2.67687e+00,1.44402e+02,19.219370,0.008008,22,2.47801e+02,9.42564e+00,2.62901e+01,19.353283,0.041392,21,3.02791e+02,1.52294e+01,1.98820e+01,18.545038,0.054740,1.424,0,22,0,21,0,0.808245,0.133913,0.674332,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.561081,0.433292,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.55988979363,6.64723533587,11.204190,9.888994,0.1663
0.830994,GALEX J025814.3+063850,44.5599180000,+6.6472080000,,,172,WD*,8,02 58 14.38032,+06 38 49.9488,C,2015ApJS..219...12A,WhiteDwarf,*|**|MIR|NIR|Opt|UV|WD*,39.000,12.000,0.0001301,0.0000400,DA+M,,,,,,,,,,,,,,,16.805,16.209,16.461,19.737,19.196,19.265,18.987,18.468,Gaia DR3 7269940818093952,44.56013271874,6.64711969978,0.018,0.001,30,1636148068921376768,7269940818093952,1597818302,9.0737,15.5926,,,,,,,,,0.9923,,,,,,,,,,73,0,73,0,1.1688,8.1805e+01,2.081,7.4772e-01,3,0,,,,,,,,,9,6,24.809790,12,1.220e+00,1.224e+02,0,33,,0,72,107.93958,1.57191e+00,6.86678e+01,20.604416,0.016050,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,44.56013271874,6.64711969978,9.073661,15.592602,0.9923
0.073975,SDSS J025809.74+004346.9,44.5406002500,+0.7297199722,,,172,EmG,1,02 58 09.74406,+00 43 46.9919,C,2015ApJS..219...12A,EmissionG,EmG|Opt,37408.093,8.994,0.1336400,0.0000300,,,,,,,,,,,,,,,,,,,21.001,19.347,18.343,17.926,17.551,Gaia DR3 102392020651008,44.54057970348,0.72971957798,0.001,0.001,40,1636148068921376768,102392020651008,119803256,1.2012,1.2784,,,,,,,,,0.3428,,,,,,,,,,198,0,198,0,16.6848,7.3978e+02,7.345,2.1962e+01,3,0,,,,,,,,,23,14,2.787704,23,1.701e-01,1.394e+02,2,0,,0,196,147.02013,1.61189e+00,9.12098e+01,20.268925,0.012218,22,1.99435e+02,1.18959e+01,1.67650e+01,19.589037,0.064822,21,4.91719e+02,1.16793e+01,4.21016e+01,18.018602,0.026064,4.701,0,1,0,1,0,1.570435,-0.679888,2.250322,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.009672,0.986774,,,,,,,,,,,,,,,,,,,,,,,44.54057970348,0.72971957798,1.201183,1.278354,0.3428
0.000000,2MASX J02581346+0046369,44.5562566443,+0.7771186755,0.008,0.009,90,Sy2,4,02 58 13.50159,+00 46 37.6272,C,2020yCat.1350....0G,Seyfert2,*|AGN|G|Opt|Sy2,25801.685,5.996,0.0901100,0.0000200,,,,,,,,,,0.157000,0.157000,90,19.920,19.190,,14.890,13.743,13.564,18.674,17.346,16.653,16.272,16.004,Gaia DR3 102911712231424,44.55625664426,0.77711867545,0.010,0.006,44,1636148068921376768,102911712231424,49960870,8.4757,8.6029,,,,,,,,,0.5007,,,,,,,,,,75,0,72,3,8.9681,2.3213e+02,27.409,1.6760e+01,3,0,,,,,,,,,9,6,54.577381,9,3.128e-01,8.176e+01,6,0,,0,68,46.53959,1.57463e+00,2.95559e+01,21.517811,0.036838,7,2.36856e+02,3.90032e+01,6.07273e+00,19.402330,0.178811,6,5.87359e+02,2.10933e+01,2.78458e+01,17.825636,0.039174,17.710,0,0,0,0,0,1.576694,-2.115480,3.692175,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.008190,0.991811,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.55625664426,0.77711867545,8.475737,8.602865,0.5007
0.000000,Gaia DR3 7269940818093952,44.5601327187,+6.6471196998,0.009,0.016,90,*,0,02 58 14.43185,+06 38 49.6309,C,2020yCat.1350....0G,Star,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 7269940818093952,44.56013271874,6.64711969978,0.018,0.001,30,1636148068921376768,7269940818093952,1597818302,9.0737,15.5926,,,,,,,,,0.9923,,,,,,,,,,73,0,73,0,1.1688,8.1805e+01,2.081,7.4772e-01,3,0,,,,,,,,,9,6,24.809790,12,1.220e+00,1.224e+02,0,33,,0,72,107.93958,1.57191e+00,6.86678e+01,20.604416,0.016050,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,44.56013271874,6.64711969978,9.073661,15.592602,0.9923
0.733279,Gaia DR3 7269940818093952,44.5601327187,+6.6471196998,0.009,0.016,90,*,0,02 58 14.43185,+06 38 49.6309,C,2020yCat.1350....0G,Star,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 7269936523228416,44.55994100370,6.64719199666,0.001,0.000,62,1636148068921376768,7269936523228416,556931180,0.5421,0.4989,1.3849,0.6229,2.2233,15.036,11.445,0.702,-9.751,0.623,0.1236,0.2174,0.0615,0.0794,-0.2346,0.0502,0.1790,0.1605,-0.0432,0.1708,199,0,198,1,23.5658,1.1818e+03,4.099,4.0003e+01,31,0,1.607,,,,,,,,23,15,1.012392,24,6.789e-02,5.928e+00,0,0,2.412,0,202,386.54377,2.67687e+00,1.44402e+02,19.219370,0.008008,22,2.47801e+02,9.42564e+00,2.62901e+01,19.353283,0.041392,21,3.02791e+02,1.52294e+01,1.98820e+01,18.545038,0.054740,1.424,0,22,0,21,0,0.808245,0.133913,0.674332,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.561081,0.433292,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.55988979363,6.64723533587,11.204190,9.888994,0.1663
0.240571,Gaia DR3 7269936523228416,44.5598897936,+6.6472353359,0.001,0.000,90,*,0,02 58 14.37355,+06 38 50.0472,A,2020yCat.1350....0G,Star,*,,,,,,,1.3849,0.6229,11.445,-9.751,0.702,0.623,90,,,,,,,,,,,,,,,Gaia DR3 7269936523228416,44.55994100370,6.64719199666,0.001,0.000,62,1636148068921376768,7269936523228416,556931180,0.5421,0.4989,1.3849,0.6229,2.2233,15.036,11.445,0.702,-9.751,0.623,0.1236,0.2174,0.0615,0.0794,-0.2346,0.0502,0.1790,0.1605,-0.0432,0.1708,199,0,198,1,23.5658,1.1818e+03,4.099,4.0003e+01,31,0,1.607,,,,,,,,23,15,1.012392,24,6.789e-02,5.928e+00,0,0,2.412,0,202,386.54377,2.67687e+00,1.44402e+02,19.219370,0.008008,22,2.47801e+02,9.42564e+00,2.62901e+01,19.353283,0.041392,21,3.02791e+02,1.52294e+01,1.98820e+01,18.545038,0.054740,1.424,0,22,0,21,0,0.808245,0.133913,0.674332,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.561081,0.433292,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.55988979363,6.64723533587,11.204190,9.888994,0.1663
0.963251,Gaia DR3 7269936523228416,44.5598897936,+6.6472353359,0.001,0.000,90,*,0,02 58 14.37355,+06 38 50.0472,A,2020yCat.1350....0G,Star,*,,,,,,,1.3849,0.6229,11.445,-9.751,0.702,0.623,90,,,,,,,,,,,,,,,Gaia DR3 7269940818093952,44.56013271874,6.64711969978,0.018,0.001,30,1636148068921376768,7269940818093952,1597818302,9.0737,15.5926,,,,,,,,,0.9923,,,,,,,,,,73,0,73,0,1.1688,8.1805e+01,2.081,7.4772e-01,3,0,,,,,,,,,9,6,24.809790,12,1.220e+00,1.224e+02,0,33,,0,72,107.93958,1.57191e+00,6.86678e+01,20.604416,0.016050,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,44.56013271874,6.64711969978,9.073661,15.592602,0.9923
